POINT_X,POINT_Y,Northing,Easting,CellName,Temp_Label,region_n_1,Shape_Leng,Shape_Area,Region,ID,Abbrev
-122.25974415800,37.87060533400,"47","51","N-47 , E-51",LED-468,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-468,LED
-122.25786832800,37.87064582320,"47","56","N-47 , E-56",LED-58,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-58,LED
-122.25786832800,37.87064582320,"47","56","N-47 , E-56",LED-58,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-58,LED
-122.26415155500,37.87055719240,"47","38","N-47 , E-38",LED-832,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-832,LED
-122.26415155500,37.87055719240,"47","38","N-47 , E-38",LED-832,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-832,LED
-122.26202443200,37.87058906600,"47","44","N-47 , E-44",LED-748,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-748,LED
-122.26202443200,37.87058906600,"47","44","N-47 , E-44",LED-748,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-748,LED
-122.26158585400,37.87060064130,"47","46","N-47 , E-46",LED-728,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-728,LED
-122.26158585400,37.87060064130,"47","46","N-47 , E-46",LED-728,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-728,LED
-122.26327656300,37.87057604250,"47","41","N-47 , E-41",LED-787,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-787,LED
-122.26327656300,37.87057604250,"47","41","N-47 , E-41",LED-787,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-787,LED
-122.25312333400,37.87072737280,"47","70","N-47 , E-70",LED-800,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-800,LED
-122.25312333400,37.87072737280,"47","70","N-47 , E-70",LED-800,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-800,LED
-122.25961944700,37.87063493470,"47","51","N-47 , E-51",LED-448,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-448,LED
-122.25961944700,37.87063493470,"47","51","N-47 , E-51",LED-448,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-448,LED
-122.26026799400,37.87063983000,"47","49","N-47 , E-49",LED-427,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-427,LED
-122.26026799400,37.87063983000,"47","49","N-47 , E-49",LED-427,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-427,LED
-122.26436577000,37.87057997250,"47","38","N-47 , E-38",LED-837,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-837,LED
-122.26436577000,37.87057997250,"47","38","N-47 , E-38",LED-837,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-837,LED
-122.26552152100,37.87056448890,"47","34","N-47 , E-34",LED-860,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-860,LED
-122.26552152100,37.87056448890,"47","34","N-47 , E-34",LED-860,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-860,LED
-122.25628474300,37.87070235710,"47","61","N-47 , E-61",LED-345,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-345,LED
-122.25628474300,37.87070235710,"47","61","N-47 , E-61",LED-345,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-345,LED
-122.26085797700,37.87064269090,"47","48","N-47 , E-48",LED-666,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-666,LED
-122.26085797700,37.87064269090,"47","48","N-47 , E-48",LED-666,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-666,LED
-122.26015715700,37.87065373780,"47","50","N-47 , E-50",LED-429,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-429,LED
-122.26015715700,37.87065373780,"47","50","N-47 , E-50",LED-429,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-429,LED
-122.25842077700,37.87069393790,"47","55","N-47 , E-55",IN-11,Region 4,9109.63744427000,1638193.12173000001,Region 4,IN-11,IN
-122.25842077700,37.87069393790,"47","55","N-47 , E-55",IN-11,Region 4,9109.63744427000,1638193.12173000001,Region 4,IN-11,IN
-122.25941585800,37.87068253320,"47","52","N-47 , E-52",LED-456,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-456,LED
-122.25941585800,37.87068253320,"47","52","N-47 , E-52",LED-456,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-456,LED
-122.25435701500,37.87075820570,"47","67","N-47 , E-67",IN-10,Region 2,4932.63260294000,808698.78231699998,Region 2,IN-10,IN
-122.25435701500,37.87075820570,"47","67","N-47 , E-67",IN-10,Region 2,4932.63260294000,808698.78231699998,Region 2,IN-10,IN
-122.26448584300,37.87061280700,"47","37","N-47 , E-37",LED-841,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-841,LED
-122.26448584300,37.87061280700,"47","37","N-47 , E-37",LED-841,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-841,LED
-122.26132166500,37.87066048500,"47","46","N-47 , E-46",LED-717,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-717,LED
-122.26132166500,37.87066048500,"47","46","N-47 , E-46",LED-717,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-717,LED
-122.25410881400,37.87077374280,"47","67","N-47 , E-67",LED-304,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-304,LED
-122.25410881400,37.87077374280,"47","67","N-47 , E-67",LED-304,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-304,LED
-122.26246291700,37.87065038080,"47","43","N-47 , E-43",LED-759,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-759,LED
-122.26246291700,37.87065038080,"47","43","N-47 , E-43",LED-759,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-759,LED
-122.25989081800,37.87068907330,"47","51","N-47 , E-51",LED-463,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-463,LED
-122.25989081800,37.87068907330,"47","51","N-47 , E-51",LED-463,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-463,LED
-122.25806622000,37.87071689010,"47","56","N-47 , E-56",LED-383,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-383,LED
-122.25806622000,37.87071689010,"47","56","N-47 , E-56",LED-383,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-383,LED
-122.25565801900,37.87075386740,"47","63","N-47 , E-63",LED-353,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-353,LED
-122.25565801900,37.87075386740,"47","63","N-47 , E-63",LED-353,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-353,LED
-122.26391425000,37.87063245670,"47","39","N-47 , E-39",LED-825,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-825,LED
-122.26391425000,37.87063245670,"47","39","N-47 , E-39",LED-825,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-825,LED
-122.25931265700,37.87070915270,"47","52","N-47 , E-52",LED-451,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-451,LED
-122.25931265700,37.87070915270,"47","52","N-47 , E-52",LED-451,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-451,LED
-122.26274983900,37.87065900030,"47","42","N-47 , E-42",LED-797,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-797,LED
-122.26274983900,37.87065900030,"47","42","N-47 , E-42",LED-797,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-797,LED
-122.26536669900,37.87062431000,"47","35","N-47 , E-35",LED-861,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-861,LED
-122.26536669900,37.87062431000,"47","35","N-47 , E-35",LED-861,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-861,LED
-122.25276227000,37.87081341000,"47","71","N-47 , E-71",LED-644,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-644,LED
-122.25276227000,37.87081341000,"47","71","N-47 , E-71",LED-644,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-644,LED
-122.26118175800,37.87068910740,"47","47","N-47 , E-47",LED-124,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-124,LED
-122.26118175800,37.87068910740,"47","47","N-47 , E-47",LED-124,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-124,LED
-122.25553490000,37.87077416170,"47","63","N-47 , E-63",LED-351,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-351,LED
-122.25553490000,37.87077416170,"47","63","N-47 , E-63",LED-351,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-351,LED
-122.25978285600,37.87071441150,"47","51","N-47 , E-51",LED-461,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-461,LED
-122.25978285600,37.87071441150,"47","51","N-47 , E-51",LED-461,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-461,LED
-122.26022632900,37.87071577300,"47","50","N-47 , E-50",LED-672,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-672,LED
-122.26022632900,37.87071577300,"47","50","N-47 , E-50",LED-672,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-672,LED
-122.25758134500,37.87076610960,"47","57","N-47 , E-57",LED-233,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-233,LED
-122.25758134500,37.87076610960,"47","57","N-47 , E-57",LED-233,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-233,LED
-122.26490883300,37.87065930560,"47","36","N-47 , E-36",LED-854,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-854,LED
-122.26490883300,37.87065930560,"47","36","N-47 , E-36",LED-854,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-854,LED
-122.25965527000,37.87074351000,"47","51","N-47 , E-51",LED-450,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-450,LED
-122.25965527000,37.87074351000,"47","51","N-47 , E-51",LED-450,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-450,LED
-122.25573106800,37.87080471990,"47","63","N-47 , E-63",LED-355,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-355,LED
-122.25573106800,37.87080471990,"47","63","N-47 , E-63",LED-355,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-355,LED
-122.26473128300,37.87067198020,"47","37","N-47 , E-37",LED-848,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-848,LED
-122.26473128300,37.87067198020,"47","37","N-47 , E-37",LED-848,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-848,LED
-122.26368009700,37.87069238400,"47","40","N-47 , E-40",LED-818,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-818,LED
-122.26368009700,37.87069238400,"47","40","N-47 , E-40",LED-818,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-818,LED
-122.25361790900,37.87084994270,"48","69","N-48 , E-69",LED-296,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-296,LED
-122.25361790900,37.87084994270,"48","69","N-48 , E-69",LED-296,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-296,LED
-122.26292483600,37.87071305800,"48","42","N-48 , E-42",LED-801,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-801,LED
-122.26292483600,37.87071305800,"48","42","N-48 , E-42",LED-801,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-801,LED
-122.25890106600,37.87077560530,"48","53","N-48 , E-53",LED-405,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-405,LED
-122.25890106600,37.87077560530,"48","53","N-48 , E-53",LED-405,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-405,LED
-122.25550034000,37.87082914960,"48","63","N-48 , E-63",LED-350,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-350,LED
-122.25550034000,37.87082914960,"48","63","N-48 , E-63",LED-350,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-350,LED
-122.26454505200,37.87070234730,"48","37","N-48 , E-37",LED-844,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-844,LED
-122.26454505200,37.87070234730,"48","37","N-48 , E-37",LED-844,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-844,LED
-122.25613775200,37.87082804750,"48","61","N-48 , E-61",LED-820,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-820,LED
-122.25613775200,37.87082804750,"48","61","N-48 , E-61",LED-820,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-820,LED
-122.26003007300,37.87077530460,"48","50","N-48 , E-50",LED-471,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-471,LED
-122.26003007300,37.87077530460,"48","50","N-48 , E-50",LED-471,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-471,LED
-122.26352879100,37.87072702280,"48","40","N-48 , E-40",LED-796,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-796,LED
-122.26352879100,37.87072702280,"48","40","N-48 , E-40",LED-796,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-796,LED
-122.25945648400,37.87078995280,"48","52","N-48 , E-52",LED-455,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-455,LED
-122.25945648400,37.87078995280,"48","52","N-48 , E-52",LED-455,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-455,LED
-122.25847106300,37.87080472940,"48","55","N-48 , E-55",LED-403,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-403,LED
-122.25847106300,37.87080472940,"48","55","N-48 , E-55",LED-403,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-403,LED
-122.25935064300,37.87081141460,"48","52","N-48 , E-52",LED-453,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-453,LED
-122.25935064300,37.87081141460,"48","52","N-48 , E-52",LED-453,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-453,LED
-122.26337149000,37.87075469830,"48","41","N-48 , E-41",LED-792,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-792,LED
-122.26337149000,37.87075469830,"48","41","N-48 , E-41",LED-792,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-792,LED
-122.25694478900,37.87085123180,"48","59","N-48 , E-59",LED-225,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-225,LED
-122.25694478900,37.87085123180,"48","59","N-48 , E-59",LED-225,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-225,LED
-122.25878000800,37.87082403200,"48","54","N-48 , E-54",LED-7,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-7,LED
-122.25878000800,37.87082403200,"48","54","N-48 , E-54",LED-7,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-7,LED
-122.26486413700,37.87073547400,"48","36","N-48 , E-36",LED-851,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-851,LED
-122.26486413700,37.87073547400,"48","36","N-48 , E-36",LED-851,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-851,LED
-122.26092373100,37.87079473510,"48","48","N-48 , E-48",IN-66,Region 3,8029.80919877000,1499134.53181999992,Region 3,IN-66,IN
-122.26092373100,37.87079473510,"48","48","N-48 , E-48",IN-66,Region 3,8029.80919877000,1499134.53181999992,Region 3,IN-66,IN
-122.26182458300,37.87078886290,"48","45","N-48 , E-45",LED-739,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-739,LED
-122.26182458300,37.87078886290,"48","45","N-48 , E-45",LED-739,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-739,LED
-122.26362683600,37.87076568530,"48","40","N-48 , E-40",LED-816,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-816,LED
-122.26362683600,37.87076568530,"48","40","N-48 , E-40",LED-816,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-816,LED
-122.26322578000,37.87077270490,"48","41","N-48 , E-41",LED-790,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-790,LED
-122.26322578000,37.87077270490,"48","41","N-48 , E-41",LED-790,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-790,LED
-122.26519685400,37.87075580760,"48","35","N-48 , E-35",LED-1096,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-1096,LED
-122.26519685400,37.87075580760,"48","35","N-48 , E-35",LED-1096,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-1096,LED
-122.25813506300,37.87086851040,"48","56","N-48 , E-56",LED-385,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-385,LED
-122.25813506300,37.87086851040,"48","56","N-48 , E-56",LED-385,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-385,LED
-122.26122738900,37.87082299930,"48","47","N-48 , E-47",LED-708,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-708,LED
-122.26122738900,37.87082299930,"48","47","N-48 , E-47",LED-708,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-708,LED
-122.26259861100,37.87080431850,"48","43","N-48 , E-43",LED-757,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-757,LED
-122.26259861100,37.87080431850,"48","43","N-48 , E-43",LED-757,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-757,LED
-122.26398204500,37.87078604400,"48","39","N-48 , E-39",LED-828,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-828,LED
-122.26398204500,37.87078604400,"48","39","N-48 , E-39",LED-828,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-828,LED
-122.25437186000,37.87093589580,"48","67","N-48 , E-67",LED-303,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-303,LED
-122.25437186000,37.87093589580,"48","67","N-48 , E-67",LED-303,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-303,LED
-122.26341802100,37.87080260070,"48","40","N-48 , E-40",LED-794,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-794,LED
-122.26341802100,37.87080260070,"48","40","N-48 , E-40",LED-794,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-794,LED
-122.26449467200,37.87079050950,"48","37","N-48 , E-37",LED-846,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-846,LED
-122.26449467200,37.87079050950,"48","37","N-48 , E-37",LED-846,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-846,LED
-122.26064261900,37.87086022500,"48","48","N-48 , E-48",IN-64,Region 3,8029.80919877000,1499134.53181999992,Region 3,IN-64,IN
-122.26064261900,37.87086022500,"48","48","N-48 , E-48",IN-64,Region 3,8029.80919877000,1499134.53181999992,Region 3,IN-64,IN
-122.25979811900,37.87088073380,"48","51","N-48 , E-51",LED-470,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-470,LED
-122.25979811900,37.87088073380,"48","51","N-48 , E-51",LED-470,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-470,LED
-122.26166094500,37.87085660040,"48","45","N-48 , E-45",LED-729,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-729,LED
-122.26166094500,37.87085660040,"48","45","N-48 , E-45",LED-729,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-729,LED
-122.25758182700,37.87091941850,"48","57","N-48 , E-57",LED-872,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-872,LED
-122.25758182700,37.87091941850,"48","57","N-48 , E-57",LED-872,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-872,LED
-122.25542067300,37.87095792190,"48","63","N-48 , E-63",LED-331,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-331,LED
-122.25542067300,37.87095792190,"48","63","N-48 , E-63",LED-331,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-331,LED
-122.25955632100,37.87090122630,"48","52","N-48 , E-52",LED-458,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-458,LED
-122.25955632100,37.87090122630,"48","52","N-48 , E-52",LED-458,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-458,LED
-122.26421676800,37.87084117000,"48","38","N-48 , E-38",LED-830,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-830,LED
-122.26421676800,37.87084117000,"48","38","N-48 , E-38",LED-830,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-830,LED
-122.25843997900,37.87093821780,"48","55","N-48 , E-55",LED-402,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-402,LED
-122.25843997900,37.87093821780,"48","55","N-48 , E-55",LED-402,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-402,LED
-122.25674900200,37.87097619570,"48","60","N-48 , E-60",LED-223,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-223,LED
-122.25674900200,37.87097619570,"48","60","N-48 , E-60",LED-223,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-223,LED
-122.25727467200,37.87096901570,"48","58","N-48 , E-58",LED-228,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-228,LED
-122.25727467200,37.87096901570,"48","58","N-48 , E-58",LED-228,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-228,LED
-122.26283258000,37.87088938370,"48","42","N-48 , E-42",LED-799,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-799,LED
-122.26283258000,37.87088938370,"48","42","N-48 , E-42",LED-799,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-799,LED
-122.26141124100,37.87091939030,"48","46","N-48 , E-46",LED-715,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-715,LED
-122.26141124100,37.87091939030,"48","46","N-48 , E-46",LED-715,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-715,LED
-122.26382958400,37.87088653550,"48","39","N-48 , E-39",LED-821,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-821,LED
-122.26382958400,37.87088653550,"48","39","N-48 , E-39",LED-821,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-821,LED
-122.26044739300,37.87093964790,"48","49","N-48 , E-49",LED-422,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-422,LED
-122.26044739300,37.87093964790,"48","49","N-48 , E-49",LED-422,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-422,LED
-122.26366557800,37.87089806800,"48","40","N-48 , E-40",LED-819,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-819,LED
-122.26366557800,37.87089806800,"48","40","N-48 , E-40",LED-819,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-819,LED
-122.26171730200,37.87094151020,"48","45","N-48 , E-45",LED-731,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-731,LED
-122.26171730200,37.87094151020,"48","45","N-48 , E-45",LED-731,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-731,LED
-122.26010505300,37.87096658560,"48","50","N-48 , E-50",LED-473,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-473,LED
-122.26010505300,37.87096658560,"48","50","N-48 , E-50",LED-473,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-473,LED
-122.26034945900,37.87096653310,"48","49","N-48 , E-49",LED-420,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-420,LED
-122.26034945900,37.87096653310,"48","49","N-48 , E-49",LED-420,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-420,LED
-122.26128683400,37.87095282720,"48","47","N-48 , E-47",LED-127,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-127,LED
-122.26128683400,37.87095282720,"48","47","N-48 , E-47",LED-127,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-127,LED
-122.26299168700,37.87093640160,"48","42","N-48 , E-42",LED-404,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-404,LED
-122.26299168700,37.87093640160,"48","42","N-48 , E-42",LED-404,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-404,LED
-122.25636904800,37.87103669930,"48","61","N-48 , E-61",LED-343,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-343,LED
-122.25636904800,37.87103669930,"48","61","N-48 , E-61",LED-343,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-343,LED
-122.25519265800,37.87105765300,"48","64","N-48 , E-64",LED-330,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-330,LED
-122.25519265800,37.87105765300,"48","64","N-48 , E-64",LED-330,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-330,LED
-122.25832824900,37.87101292110,"48","55","N-48 , E-55",LED-72,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-72,LED
-122.25832824900,37.87101292110,"48","55","N-48 , E-55",LED-72,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-72,LED
-122.26255989600,37.87095439280,"48","43","N-48 , E-43",LED-754,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-754,LED
-122.26255989600,37.87095439280,"48","43","N-48 , E-43",LED-754,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-754,LED
-122.26504629200,37.87091854860,"48","36","N-48 , E-36",LED-855,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-855,LED
-122.26504629200,37.87091854860,"48","36","N-48 , E-36",LED-855,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-855,LED
-122.25499383000,37.87106914600,"48","65","N-48 , E-65",LED-1085,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-1085,LED
-122.25499383000,37.87106914600,"48","65","N-48 , E-65",LED-1085,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-1085,LED
-122.26022066100,37.87099209690,"48","50","N-48 , E-50",LED-674,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-674,LED
-122.26022066100,37.87099209690,"48","50","N-48 , E-50",LED-674,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-674,LED
-122.25484758300,37.87108431240,"48","65","N-48 , E-65",LED-259,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-259,LED
-122.25484758300,37.87108431240,"48","65","N-48 , E-65",LED-259,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-259,LED
-122.26100430300,37.87099826560,"48","47","N-48 , E-47",IN-67,Region 3,8029.80919877000,1499134.53181999992,Region 3,IN-67,IN
-122.26100430300,37.87099826560,"48","47","N-48 , E-47",IN-67,Region 3,8029.80919877000,1499134.53181999992,Region 3,IN-67,IN
-122.26203141800,37.87098559140,"48","44","N-48 , E-44",LED-737,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-737,LED
-122.26203141800,37.87098559140,"48","44","N-48 , E-44",LED-737,Region 6,7607.51844589000,2117477.38999000005,Region 6,LED-737,LED
-122.25280536800,37.87112554420,"48","71","N-48 , E-71",LED-641,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-641,LED
-122.25280536800,37.87112554420,"48","71","N-48 , E-71",LED-641,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-641,LED
-122.25461375600,37.87110281070,"48","66","N-48 , E-66",LED-1086,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-1086,LED
-122.25461375600,37.87110281070,"48","66","N-48 , E-66",LED-1086,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-1086,LED
-122.25433500900,37.87111008440,"48","67","N-48 , E-67",LED-301,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-301,LED
-122.25433500900,37.87111008440,"48","67","N-48 , E-67",LED-301,Region 2,4932.63260294000,808698.78231699998,Region 2,LED-301,LED
-122.25770895600,37.87106191280,"48","57","N-48 , E-57",LED-869,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-869,LED
-122.25770895600,37.87106191280,"48","57","N-48 , E-57",LED-869,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-869,LED
-122.25712365500,37.87107680700,"49","59","N-49 , E-59",LED-227,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-227,LED
-122.25712365500,37.87107680700,"49","59","N-49 , E-59",LED-227,Region 4,9109.63744427000,1638193.12173000001,Region 4,LED-227,LED
-122.25870354900,37.87105827150,"49","54","N-49 , E-54",LED-400,Region 3,8029.80919877000,1499134.53181999992,Region 3,LED-400,LED
